"","Marke","Modell","Tillverkningsar","Nybilspris","BransleTyp"
"31977","Skoda","SUPERB Combi L&K Business Adventure Edition TDI 190 DSG 4X4",2020,381400,"Diesel"
"31978","Skoda","SUPERB Combi L&K Business Adventure Edition TSI 190 DSG 4X4",2020,365500,"Bensin"
"31979","Skoda","SUPERB Combi L&K TDI 190 DSG",2020,395600,"Diesel"
"31980","Skoda","SUPERB Combi L&K TDI 190 DSG 4X4",2020,402600,"Diesel"
"31981","Skoda","SUPERB Combi L&K TSI 190 DSG",2020,386700,"Bensin"
"31982","Skoda","SUPERB Combi L&K TSI 272 DSG 4X4",2020,430000,"Bensin"
"31983","Skoda","SUPERB Combi L&K TSI iV PHEV, miljöbil",2020,461200,"Laddhybrid"
"31984","Skoda","SUPERB Combi Scout Business Adventure Edition TDI 190 DSG 4X4",2020,390100,"Diesel"
"31985","Skoda","SUPERB Combi Scout TDI 190 DSG 4X4",2020,411300,"Diesel"
"31986","Skoda","SUPERB Combi Scout TSI 272 DSG 4X4",2020,438700,"Bensin"
"31987","Skoda","SUPERB Combi Sportline Business Adventure Edition TDI 190 DSG 4X4",2020,402500,"Diesel"
"31988","Skoda","SUPERB Combi Sportline Business Adventure Edition TSI 190 DSG 4X4",2020,386000,"Bensin"
"31989","Skoda","SUPERB Combi Sportline TDI 190 DSG",2020,401700,"Diesel"
"31990","Skoda","SUPERB Combi Sportline TDI 190 DSG 4X4",2020,408700,"Diesel"
"31991","Skoda","SUPERB Combi Sportline TSI 190 DSG",2020,392200,"Bensin"
"31992","Skoda","SUPERB Combi Sportline TSI 272 DSG 4X4",2020,434000,"Bensin"
"31993","Skoda","SUPERB Combi Sportline TSI iV PHEV, miljöbil",2020,488100,"Laddhybrid"
"31994","Skoda","SUPERB Combi Style Business Adventure Edition TDI 150 DSG",2020,335200,"Diesel"
"31995","Skoda","SUPERB Combi Style Business Adventure Edition TDI 190 DSG 4X4",2020,354700,"Diesel"
"31996","Skoda","SUPERB Combi Style Business Adventure Edition TSI 190 DSG 4X4",2020,351400,"Bensin"
"31997","Skoda","SUPERB Combi Style Business Edition TSI 150 DSG",2020,289900,"Bensin"
"31998","Skoda","SUPERB Combi Style TDI 150 DSG",2020,356500,"Diesel"
"31999","Skoda","SUPERB Combi Style TDI 190 DSG",2020,368900,"Diesel"
"32000","Skoda","SUPERB Combi Style TDI 190 DSG 4X4",2020,375900,"Diesel"
"32001","Skoda","SUPERB Combi Style TSI  150 DSG",2020,349500,"Bensin"
"32002","Skoda","SUPERB Combi Style TSI 190 DSG",2020,372600,"Bensin"
"32003","Skoda","SUPERB Combi Style TSI iV PHEV, miljöbil",2020,435500,"Laddhybrid"
"32004","Skoda","SUPERB L&K Business Adventure Edition TDI 190 DSG 4x4",2020,372000,"Diesel"
"32005","Skoda","SUPERB L&K Business Adventure Edition TSI 190 DSG 4x4",2020,356100,"Bensin"
"32006","Skoda","SUPERB L&K TDI 190 DSG",2020,386200,"Diesel"
"32007","Skoda","SUPERB L&K TDI 190 DSG 4X4",2020,393200,"Diesel"
"32008","Skoda","SUPERB L&K TSI 190 DSG",2020,377300,"Bensin"
"32009","Skoda","SUPERB L&K TSI 272 DSG 4X4",2020,420600,"Bensin"
"32010","Skoda","SUPERB L&K TSI iV PHEV, miljöbil",2020,451800,"Laddhybrid"
"32011","Skoda","SUPERB Sportline Business Adventure Edition TDI 190 DSG 4x4",2020,393100,"Diesel"
"32012","Skoda","SUPERB Sportline Business Adventure Edition TSI 190 DSG 4x4",2020,376600,"Bensin"
"32013","Skoda","SUPERB Sportline TDI 190 DSG",2020,392300,"Diesel"
"32014","Skoda","SUPERB Sportline TDI 190 DSG 4X4",2020,399300,"Diesel"
"32015","Skoda","SUPERB Sportline TSI 190 DSG",2020,382800,"Bensin"
"32016","Skoda","SUPERB Sportline TSI 272 DSG 4X4",2020,424600,"Bensin"
"32017","Skoda","SUPERB Sportline TSI iV PHEV, miljöbil",2020,478700,"Laddhybrid"
"32018","Skoda","SUPERB Style Business Adventure Edition TDI 190 DSG 4x4",2020,345300,"Diesel"
"32019","Skoda","SUPERB Style Business Adventure Edition TSI 190 DSG 4x4",2020,341000,"Bensin"
"32020","Skoda","SUPERB Style Business Edition TSI 150 DSG",2020,289900,"Bensin"
"32021","Skoda","SUPERB Style TDI 150 DSG",2020,347100,"Diesel"
"32022","Skoda","SUPERB Style TDI 190 DSG",2020,359500,"Diesel"
"32023","Skoda","SUPERB Style TDI 190 DSG 4X4",2020,366500,"Diesel"
"32024","Skoda","SUPERB Style TSI 150 DSG",2020,340100,"Bensin"
"32025","Skoda","SUPERB Style TSI 190 DSG",2020,362200,"Bensin"
"32026","Skoda","SUPERB Style TSI iV PHEV, miljöbil",2020,426100,"Laddhybrid"
"32027","Jaguar","E-Pace D150 AWD Auto Chequered Flag",2020,480900,"Diesel"
"32028","Jaguar","E-Pace D150 AWD Auto HSE",2020,497900,"Diesel"
"32029","Jaguar","E-Pace D150 AWD Auto R-Dynamic HSE",2020,523900,"Diesel"
"32030","Jaguar","E-Pace D150 AWD Auto R-Dynamic S",2020,440900,"Diesel"
"32031","Jaguar","E-Pace D150 AWD Auto R-Dynamic SE",2020,476900,"Diesel"
"32032","Jaguar","E-Pace D150 AWD Auto SE",2020,450900,"Diesel"
"32033","Jaguar","E-Pace D180 AWD Auto Chequered Flag",2020,501900,"Diesel"
"32034","Jaguar","E-Pace D180 AWD Auto HSE",2020,518900,"Diesel"
"32035","Jaguar","E-Pace D180 AWD Auto R-Dynamic HSE",2020,544900,"Diesel"
"32036","Jaguar","E-Pace D180 AWD Auto R-Dynamic S",2020,461900,"Diesel"
"32037","Jaguar","E-Pace D180 AWD Auto R-Dynamic SE",2020,497900,"Diesel"
"32038","Jaguar","E-Pace D180 AWD Auto S",2020,436900,"Diesel"
"32039","Jaguar","E-Pace D180 AWD Auto SE",2020,472900,"Diesel"
"32040","Jaguar","E-Pace D180 AWD Auto Signature",2020,466900,"Diesel"
"32041","Jaguar","E-Pace D240 AWD Auto HSE",2020,549900,"Diesel"
"32042","Jaguar","E-Pace D240 AWD Auto R-Dynamic HSE",2020,574900,"Diesel"
"32043","Jaguar","E-Pace D240 AWD Auto R-Dynamic S",2020,492900,"Diesel"
"32044","Jaguar","E-Pace D240 AWD Auto R-Dynamic SE",2020,528900,"Diesel"
"32045","Jaguar","E-Pace D240 AWD Auto S",2020,466900,"Diesel"
"32046","Jaguar","E-Pace D240 AWD Auto SE",2020,503900,"Diesel"
"32047","Jaguar","E-Pace P200 AWD Auto Chequered Flag",2020,477900,"Bensin"
"32048","Jaguar","E-Pace P200 AWD Auto HSE",2020,494900,"Bensin"
"32049","Jaguar","E-Pace P200 AWD Auto R-Dynamic HSE",2020,519900,"Bensin"
"32050","Jaguar","E-Pace P200 AWD Auto R-Dynamic S",2020,436900,"Bensin"
"32051","Jaguar","E-Pace P200 AWD Auto R-Dynamic SE",2020,473900,"Bensin"
"32052","Jaguar","E-Pace P200 AWD Auto SE",2020,447900,"Bensin"
"32053","Jaguar","E-Pace P200 AWD Auto Signature",2020,443900,"Diesel"
"32054","Jaguar","E-Pace P249 AWD Auto Chequered Flag",2020,505900,"Bensin"
"32055","Jaguar","E-Pace P249 AWD Auto HSE",2020,522900,"Bensin"
"32056","Jaguar","E-Pace P249 AWD Auto R-Dynamic HSE",2020,548900,"Bensin"
"32057","Jaguar","E-Pace P249 AWD Auto R-Dynamic S",2020,465900,"Bensin"
"32058","Jaguar","E-Pace P249 AWD Auto R-Dynamic SE",2020,501900,"Bensin"
"32059","Jaguar","E-Pace P249 AWD Auto S",2020,439900,"Bensin"
"32060","Jaguar","E-Pace P249 AWD Auto SE",2020,476900,"Bensin"
"32061","Jaguar","E-Pace P249 AWD Auto Signature",2020,469900,"Bensin"
"32062","Jaguar","E-Pace P300 AWD Auto HSE",2020,575900,"Bensin"
"32063","Jaguar","E-Pace P300 AWD Auto R-Dynamic HSE",2020,600900,"Bensin"
"32064","Jaguar","E-Pace P300 AWD Auto R-Dynamic S",2020,518900,"Bensin"
"32065","Jaguar","E-Pace P300 AWD Auto R-Dynamic SE",2020,554900,"Bensin"
"32066","Jaguar","E-Pace P300 AWD Auto S",2020,492900,"Bensin"
"32067","Jaguar","E-Pace P300 AWD Auto SE",2020,528900,"Bensin"
"32068","Jaguar","F-PACE D180 AWD Automat Chequered Flag",2020,725900,"Diesel"
"32069","Jaguar","F-PACE D180 AWD Automat Portfolio",2020,665900,"Diesel"
"32070","Jaguar","F-PACE D180 AWD Automat Prestige",2020,626900,"Diesel"
"32071","Jaguar","F-PACE D180 AWD Automat R-Sport",2020,656900,"Diesel"
"32072","Jaguar","F-PACE D180 AWD Automat Signature D180",2020,522900,"Diesel"
"32073","Jaguar","F-PACE D180 AWD Automat Signature D180 Business",2020,497900,"Diesel"
"32074","Jaguar","F-PACE D180 AWD Automat Signature D180 CF",2020,583900,"Diesel"
"32075","Jaguar","F-PACE D180 AWD Automat Signature D180 CF Business",2020,558900,"Diesel"
"32076","Jaguar","F-PACE D180 AWD Automat Signature Fe",2020,481900,"Diesel"
"32077","Jaguar","F-PACE D180 AWD Automat Signature Fe Business",2020,456900,"Diesel"
"32078","Jaguar","F-PACE D180 AWD Automat Signature R-Sport",2020,555900,"Diesel"
"32079","Jaguar","F-PACE D180 AWD Automat Signature R-Sport Business",2020,524900,"Diesel"
"32080","Jaguar","F-PACE D180 AWD Automat Signature R-Sport Fe",2020,506900,"Diesel"
"32081","Jaguar","F-PACE D180 AWD Automat Signature R-Sport Fe Business",2020,480900,"Diesel"
"32082","Jaguar","F-PACE D240 AWD Automat Chequered Flag",2020,773900,"Diesel"
"32083","Jaguar","F-PACE D240 AWD Automat Portfolio",2020,713900,"Diesel"
"32084","Jaguar","F-PACE D240 AWD Automat Prestige",2020,674900,"Diesel"
"32085","Jaguar","F-PACE D240 AWD Automat R-Sport",2020,704900,"Diesel"
"32086","Jaguar","F-PACE D300 AWD Automat 300 Sport",2020,858900,"Diesel"
"32087","Jaguar","F-PACE D300 AWD Automat Portfolio",2020,782900,"Diesel"
"32088","Jaguar","F-PACE D300 AWD Automat Prestige",2020,743900,"Diesel"
"32089","Jaguar","F-PACE D300 AWD Automat R-Sport",2020,773900,"Diesel"
"32090","Jaguar","F-PACE D300 AWD Automat S",2020,854900,"Diesel"
"32091","Jaguar","F-PACE D300 AWD Automat Signature D300",2020,655900,"Diesel"
"32092","Jaguar","F-PACE D300 AWD Automat Signature D300 Business",2020,630900,"Diesel"
"32093","Jaguar","F-PACE P250 AWD Automat Chequered Flag",2020,754900,"Bensin"
"32094","Jaguar","F-PACE P250 AWD Automat Portfolio",2020,694900,"Bensin"
"32095","Jaguar","F-PACE P250 AWD Automat Prestige",2020,655900,"Bensin"
"32096","Jaguar","F-PACE P250 AWD Automat R-Sport",2020,685900,"Bensin"
"32097","Jaguar","F-PACE P250 AWD Automat Signature P250 CF",2020,610900,"Bensin"
"32098","Jaguar","F-PACE P250 AWD Automat Signature P250 CF Business",2020,585900,"Bensin"
"32099","Jaguar","F-PACE P300 AWD Automat 300 Sport",2020,815900,"Bensin"
"32100","Jaguar","F-PACE P300 AWD Automat Portfolio",2020,734900,"Bensin"
"32101","Jaguar","F-PACE P300 AWD Automat Prestige",2020,695900,"Bensin"
"32102","Jaguar","F-PACE P300 AWD Automat R-Sport",2020,725900,"Bensin"
"32103","Jaguar","F-PACE P550 SVR AWD Automat 5.0L S/C P550 SVR",2020,1138900,"Bensin"
"32104","Jaguar","F-PACE P550 SVR AWD Automat Signature SVR",2020,1070900,"Bensin"
"32105","Jaguar","F-PACE P550 SVR AWD Automat Signature SVR Business",2020,1010900,"Bensin"
"32106","Jaguar","F-TYPE 3.0 V6 S/C P380 AWD Auto Convertible Chequered Flag",2020,1321900,"Bensin"
"32107","Jaguar","F-TYPE 3.0 V6 S/C P380 AWD Auto Convertible R-Dynamic",2020,1241900,"Bensin"
"32108","Jaguar","F-TYPE 3.0 V6 S/C P380 AWD Auto Convertible Standard",2020,1186900,"Bensin"
"32109","Jaguar","F-TYPE 3.0 V6 S/C P380 AWD Auto Coupe Chequered Flag",2020,1250900,"Bensin"
"32110","Jaguar","F-TYPE 3.0 V6 S/C P380 AWD Auto Coupe R-Dynamic",2020,1161900,"Bensin"
"32111","Jaguar","F-TYPE 3.0 V6 S/C P380 AWD Auto Coupe Standard",2020,1106900,"Bensin"
"32112","Jaguar","F-TYPE 3.0 V6 S/C RWD Convertible P340 Auto Chequered Flag",2020,1106900,"Bensin"
"32113","Jaguar","F-TYPE 3.0 V6 S/C RWD Convertible P340 Auto R-Dynamic",2020,1010900,"Bensin"
"32114","Jaguar","F-TYPE 3.0 V6 S/C RWD Convertible P340 Auto Standard",2020,955900,"Bensin"
"32115","Jaguar","F-TYPE 3.0 V6 S/C RWD Convertible P340 Manual R-Dynamic",2020,982900,"Bensin"
"32116","Jaguar","F-TYPE 3.0 V6 S/C RWD Convertible P340 Manual Standard",2020,927900,"Bensin"
"32117","Jaguar","F-TYPE 3.0 V6 S/C RWD Convertible P380 Auto Chequered Flag",2020,1252900,"Bensin"
"32118","Jaguar","F-TYPE 3.0 V6 S/C RWD Convertible P380 Auto R-Dynamic",2020,1172900,"Bensin"
"32119","Jaguar","F-TYPE 3.0 V6 S/C RWD Convertible P380 Auto Standard",2020,1118900,"Bensin"
"32120","Jaguar","F-TYPE 3.0 V6 S/C RWD Convertible P380 Manual R-Dynamic",2020,1144900,"Bensin"
"32121","Jaguar","F-TYPE 3.0 V6 S/C RWD Convertible P380 Manual Standard",2020,1089900,"Bensin"
"32122","Jaguar","F-TYPE 3.0 V6 S/C RWD Coupe P340 Auto Chequered Flag",2020,1035900,"Bensin"
"32123","Jaguar","F-TYPE 3.0 V6 S/C RWD Coupe P340 Auto R-Dynamic",2020,930900,"Bensin"
"32124","Jaguar","F-TYPE 3.0 V6 S/C RWD Coupe P340 Auto Standard",2020,875900,"Bensin"
"32125","Jaguar","F-TYPE 3.0 V6 S/C RWD Coupe P340 Manual R-Dynamic",2020,902900,"Bensin"
"32126","Jaguar","F-TYPE 3.0 V6 S/C RWD Coupe P340 Manual Standard",2020,847900,"Bensin"
"32127","Jaguar","F-TYPE 3.0 V6 S/C RWD Coupe P380 Auto Chequered Flag",2020,1181900,"Bensin"
"32128","Jaguar","F-TYPE 3.0 V6 S/C RWD Coupe P380 Auto R-Dynamic",2020,1093900,"Bensin"
"32129","Jaguar","F-TYPE 3.0 V6 S/C RWD Coupe P380 Auto Standard",2020,1038900,"Bensin"
"32130","Jaguar","F-TYPE 3.0 V6 S/C RWD Coupe P380 Manual R-Dynamic",2020,1064900,"Bensin"
"32131","Jaguar","F-TYPE 3.0 V6 S/C RWD Coupe P380 Manual Standard",2020,1009900,"Bensin"
"32132","Jaguar","F-TYPE 5.0 V8 S/C P550 AWD Auto Convertible R",2020,1498900,"Bensin"
"32133","Jaguar","F-TYPE 5.0 V8 S/C P550 AWD Auto Convertible SVR",2020,1761900,"Bensin"
"32134","Jaguar","F-TYPE 5.0 V8 S/C P550 AWD Auto Coupe R",2020,1418900,"Bensin"
"32135","Jaguar","F-TYPE 5.0 V8 S/C P550 AWD Auto Coupe SVR",2020,1681900,"Bensin"
"32136","Jaguar","F-TYPE RWD P300 Auto Convertible Chequered Flag",2020,975900,"Bensin"
"32137","Jaguar","F-TYPE RWD P300 Auto Convertible R-Dynamic",2020,879900,"Bensin"
"32138","Jaguar","F-TYPE RWD P300 Auto Convertible Standard",2020,824900,"Bensin"
"32139","Jaguar","F-TYPE RWD P300 Auto Coupe Chequered Flag",2020,903900,"Bensin"
"32140","Jaguar","F-TYPE RWD P300 Auto Coupe R-Dynamic",2020,799900,"Bensin"
"32141","Jaguar","F-TYPE RWD P300 Auto Coupe Standard",2020,744900,"Bensin"
"32142","Jaguar","I-PACE EV kWh 400 PS AWD Auto HSE miljöbil",2020,1042900,"El"
"32143","Jaguar","I-PACE EV kWh 400 PS AWD Auto SE miljöbil",2020,978900,"El"
"32144","Jaguar","I-PACE EV kWh 400 PS AWD Auto Signature Business miljöbil",2020,939900,"El"
"32145","Jaguar","I-PACE EV kWh 400 PS AWD Auto Signature Fe Business miljöbil",2020,889900,"El"
"32146","Jaguar","I-PACE EV kWh 400 PS AWD Auto Signature Fe miljöbil",2020,939900,"El"
"32147","Jaguar","I-PACE EV kWh 400 PS AWD Auto Signature miljöbil",2020,989900,"El"
"32148","Jaguar","I-PACE EV kWh 400 PS AWD Auto S miljöbil",2020,892900,"El"
"32149","Jaguar","XE D180 AWD Auto HSE",2020,590900,"Diesel"
"32150","Jaguar","XE D180 AWD Auto R-Dynamic HSE",2020,622900,"Diesel"
"32151","Jaguar","XE D180 AWD Auto R-Dynamic S",2020,533900,"Diesel"
"32152","Jaguar","XE D180 AWD Auto R-Dynamic SE",2020,569900,"Diesel"
"32153","Jaguar","XE D180 AWD Auto S",2020,504900,"Diesel"
"32154","Jaguar","XE D180 AWD Auto SE",2020,540900,"Diesel"
"32155","Jaguar","XE D180 RWD Auto  HSE",2020,564900,"Diesel"
"32156","Jaguar","XE D180 RWD Auto  R-Dynamic HSE",2020,597900,"Diesel"
"32157","Jaguar","XE D180 RWD Auto  R-Dynamic S",2020,508900,"Diesel"
"32158","Jaguar","XE D180 RWD Auto  R-Dynamic SE",2020,543900,"Diesel"
"32159","Jaguar","XE D180 RWD Auto  S",2020,479900,"Diesel"
"32160","Jaguar","XE D180 RWD Auto  SE",2020,514900,"Diesel"
"32161","Jaguar","XE P250 RWD Auto HSE",2020,587900,"Bensin"
"32162","Jaguar","XE P250 RWD Auto R-Dynamic HSE",2020,619900,"Bensin"
"32163","Jaguar","XE P250 RWD Auto R-Dynamic S",2020,531900,"Bensin"
"32164","Jaguar","XE P250 RWD Auto R-Dynamic SE",2020,566900,"Bensin"
"32165","Jaguar","XE P250 RWD Auto S",2020,501900,"Bensin"
"32166","Jaguar","XE P250 RWD Auto SE",2020,537900,"Bensin"
"32167","Jaguar","XE P300 AWD Auto HSE",2020,652900,"Bensin"
"32168","Jaguar","XE P300 AWD Auto R-Dynamic HSE",2020,685900,"Bensin"
"32169","Jaguar","XE P300 AWD Auto R-Dynamic S",2020,596900,"Bensin"
"32170","Jaguar","XE P300 AWD Auto R-Dynamic SE",2020,631900,"Bensin"
"32171","Jaguar","XE P300 AWD Auto S",2020,567900,"Bensin"
"32172","Jaguar","XE P300 AWD Auto SE",2020,602900,"Bensin"
"32173","Jaguar","XF D163 RWD 4 Door Portfolio Auto",2020,510900,"Diesel"
"32174","Jaguar","XF D163 RWD 4 Door Portfolio Manuell",2020,482900,"Diesel"
"32175","Jaguar","XF D163 RWD 4 Door Prestige Auto",2020,480900,"Diesel"
"32176","Jaguar","XF D163 RWD 4 Door Prestige Manuell",2020,451900,"Diesel"
"32177","Jaguar","XF D163 RWD 4 Door Pure Auto",2020,437900,"Diesel"
"32178","Jaguar","XF D163 RWD  4 Door Pure Manuell",2020,409900,"Diesel"
"32179","Jaguar","XF D163 RWD 4 Door R-Sport Auto",2020,491900,"Diesel"
"32180","Jaguar","XF D163 RWD 4 Door R-Sport Manuell",2020,463900,"Diesel"
"32181","Jaguar","XF D180 AWD 4 Door Auto Chequered Flag",2020,607900,"Diesel"
"32182","Jaguar","XF D180 AWD 4 Door Auto Portfolio",2020,554900,"Diesel"
"32183","Jaguar","XF D180 AWD 4 Door Auto Prestige",2020,514900,"Diesel"
"32184","Jaguar","XF D180 AWD 4 Door Auto Pure",2020,481900,"Diesel"
"32185","Jaguar","XF D180 AWD 4 Door Auto R-Sport",2020,538900,"Diesel"
"32186","Jaguar","XF D180 RWD 4 Door  Auto Chequered Flag",2020,578900,"Diesel"
"32187","Jaguar","XF D180 RWD 4 Door  Auto Portfolio",2020,525900,"Diesel"
"32188","Jaguar","XF D180 RWD 4 Door  Auto Prestige",2020,485900,"Diesel"
"32189","Jaguar","XF D180 RWD 4 Door  Auto Pure",2020,451900,"Diesel"
"32190","Jaguar","XF D180 RWD 4 Door  Auto R-Sport",2020,508900,"Diesel"
"32191","Jaguar","XF D180 RWD 4 Door  Manuell Chequered Flag",2020,549900,"Diesel"
"32192","Jaguar","XF D180 RWD 4 Door  Manuell Portfolio",2020,496900,"Diesel"
"32193","Jaguar","XF D180 RWD 4 Door  Manuell Prestige",2020,456900,"Diesel"
"32194","Jaguar","XF D180 RWD 4 Door  Manuell Pure",2020,423900,"Diesel"
"32195","Jaguar","XF D180 RWD 4 Door  Manuell R-Sport",2020,480900,"Diesel"
"32196","Jaguar","XF D240 AWD 4 Door Auto  Chequered Flag",2020,665900,"Diesel"
"32197","Jaguar","XF D240 AWD 4 Door Auto  Portfolio",2020,612900,"Diesel"
"32198","Jaguar","XF D240 AWD 4 Door Auto  Prestige",2020,572900,"Diesel"
"32199","Jaguar","XF D240 AWD 4 Door Auto  Pure",2020,529900,"Diesel"
"32200","Jaguar","XF D240 AWD 4 Door Auto  R-Sport",2020,595900,"Diesel"
"32201","Jaguar","XF D300 RWD 4 Door Auto Chequered Flag",2020,735900,"Diesel"
"32202","Jaguar","XF D300 RWD 4 Door Auto Portfolio",2020,684900,"Diesel"
"32203","Jaguar","XF D300 RWD 4 Door Auto Prestige",2020,647900,"Diesel"
"32204","Jaguar","XF D300 RWD 4 Door Auto R-Sport",2020,665900,"Diesel"
"32205","Jaguar","XF D300 RWD 4 Door Auto S",2020,699900,"Diesel"
"32206","Jaguar","XF P250 RWD 4 Door Auto Chequered Flag",2020,623900,"Bensin"
"32207","Jaguar","XF P250 RWD 4 Door Auto  Portfolio",2020,570900,"Bensin"
"32208","Jaguar","XF P250 RWD 4 Door Auto Prestige",2020,530900,"Bensin"
"32209","Jaguar","XF P250 RWD 4 Door Auto  Pure",2020,496900,"Bensin"
"32210","Jaguar","XF P250 RWD 4 Door Auto R-Sport",2020,553900,"Bensin"
"32211","Jaguar","XF P300 AWD 4 Door Auto Chequered Flag",2020,692900,"Bensin"
"32212","Jaguar","XF P300 AWD 4 Door Auto Portfolio",2020,639900,"Bensin"
"32213","Jaguar","XF P300 AWD 4 Door Auto Prestige",2020,610900,"Bensin"
"32214","Jaguar","XF P300 AWD 4 Door Auto Pure",2020,577900,"Bensin"
"32215","Jaguar","XF P300 AWD 4 Door Auto R-Sport",2020,623900,"Bensin"
"32216","Jaguar","XF Sportbrake D163 RWD Auto  Portfolio",2020,541900,"Diesel"
"32217","Jaguar","XF Sportbrake D163 RWD Auto  Prestige",2020,510900,"Diesel"
"32218","Jaguar","XF Sportbrake D163 RWD Auto  Pure",2020,468900,"Diesel"
"32219","Jaguar","XF Sportbrake D163 RWD Auto  R-Sport",2020,522900,"Diesel"
"32220","Jaguar","XF Sportbrake D163 RWD Portfolio",2020,512900,"Diesel"
"32221","Jaguar","XF Sportbrake D163 RWD Prestige",2020,482900,"Diesel"
"32222","Jaguar","XF Sportbrake D163 RWD Pure",2020,440900,"Diesel"
"32223","Jaguar","XF Sportbrake D163 RWD R-Sport",2020,493900,"Diesel"
"32224","Jaguar","XF Sportbrake D180 AWD Auto  Chequered Flag",2020,638900,"Diesel"
"32225","Jaguar","XF Sportbrake D180 AWD Auto  Portfolio",2020,585900,"Diesel"
"32226","Jaguar","XF Sportbrake D180 AWD Auto  Prestige",2020,545900,"Diesel"
"32227","Jaguar","XF Sportbrake D180 AWD Auto  Pure",2020,511900,"Diesel"
"32228","Jaguar","XF Sportbrake D180 AWD Auto  R-Sport",2020,569900,"Diesel"
"32229","Jaguar","XF Sportbrake D180 RWD Chequered Flag Auto",2020,609900,"Diesel"
"32230","Jaguar","XF Sportbrake D180 RWD Portfolio Auto",2020,556900,"Diesel"
"32231","Jaguar","XF Sportbrake D180 RWD Prestige Auto",2020,515900,"Diesel"
"32232","Jaguar","XF Sportbrake D180 RWD Pure Auto",2020,482900,"Diesel"
"32233","Jaguar","XF Sportbrake D180 RWD R-Sport Auto",2020,539900,"Diesel"
"32234","Jaguar","XF Sportbrake D240 AWD Auto  Chequered Flag",2020,686900,"Diesel"
"32235","Jaguar","XF Sportbrake D240 AWD Auto  Portfolio",2020,633900,"Diesel"
"32236","Jaguar","XF Sportbrake D240 AWD Auto  Prestige",2020,593900,"Diesel"
"32237","Jaguar","XF Sportbrake D240 AWD Auto  R-Sport",2020,617900,"Diesel"
"32238","Jaguar","XF Sportbrake D300 RWD Auto  Portfolio",2020,718900,"Diesel"
"32239","Jaguar","XF Sportbrake D300 RWD Auto  S",2020,733900,"Diesel"
"32240","Jaguar","XF Sportbrake P250 RWD Auto  Chequered Flag",2020,654900,"Bensin"
"32241","Jaguar","XF Sportbrake P250 RWD Auto  Portfolio",2020,601900,"Bensin"
"32242","Jaguar","XF Sportbrake P250 RWD Auto  Prestige",2020,560900,"Bensin"
"32243","Jaguar","XF Sportbrake P250 RWD Auto  Pure",2020,527900,"Bensin"
"32244","Jaguar","XF Sportbrake P250 RWD Auto  R-Sport",2020,584900,"Bensin"
"32245","Jaguar","XF Sportbrake P300 AWD Auto Chequered Flag",2020,721900,"Bensin"
"32246","Jaguar","XF Sportbrake P300 AWD Auto Portfolio",2020,668900,"Bensin"
"32247","Jaguar","XF Sportbrake P300 AWD Auto Prestige",2020,639900,"Bensin"
"32248","Jaguar","XF Sportbrake P300 AWD Auto R-Sport",2020,651900,"Bensin"
"32249","Tesla","Model 3 Long Range Dual Motor AWD, miljöbil",2020,669000,"El"
"32250","Tesla","Model 3 Long Range Performance AWD, miljöbil",2020,709000,"El"
"32251","Tesla","Model 3 Standard Range Plus RWD, miljöbil",2020,559000,"El"
"32252","Tesla","Model S Long Range AWD, miljöbil",2020,946000,"El"
"32253","Tesla","Model S Performance AWD, miljöbil",2020,1118000,"El"
"32254","Tesla","Model X Long Range AWD, miljöbil",2020,1039000,"El"
"32255","Tesla","Model X Performance AWD, miljöbil",2020,1205000,"El"
"32256","Ford","Explorer ST-Line Plug-In Hybrid Nya, miljöbil",2020,820900,"Laddhybrid"
"32257","Ford","Fiesta Active 1,0T 95hk",2020,189900,"Bensin"
